user_id,age,gender,country,education_level,employment_status,preferred_category,skill_level,learning_goal,courses_viewed,courses_completed,avg_progress,avg_rating_given,total_watch_time_hours,sessions_per_week,avg_session_duration_min,last_activity_days_ago,completion_rate,dropout_rate,revisit_rate,diversity_score,engagement_score,preferred_course_length,preferred_content_type,time_of_day_preference,cluster,pca_1,pca_2
2854,57,Female,Colombia,University,Employed,Data Science,Intermediate,Upskill,18,10,19.23,4.33,17.66,3,82.95,72,0.5555555555555556,0.4444444444444444,0.43,0.47,0.3554123809523809,Medium,Text,Night,1,-0.48158554618800337,-1.4529245813653717
2855,37,Male,Argentina,University,Unemployed,Data Science,Beginner,Career Change,15,12,59.3,3.95,200.2,4,80.58,36,0.8,0.1999999999999999,0.74,0.99,0.5923142857142858,Long,Text,Night,0,1.3253433859600183,0.17268601682189877
2856,51,Male,Argentina,Basic,Student,Marketing,Beginner,Career Change,49,24,54.73,2.82,7.16,6,119.96,14,0.4897959183673469,0.5102040816326531,0.01,0.27,0.3869702040816326,Short,Video,Night,0,0.5171610112503096,-1.8480340981049566
2857,33,Other,Argentina,University,Employed,Web Dev,Advanced,Upskill,41,20,13.99,4.46,117.38,4,11.28,19,0.4878048780487805,0.5121951219512195,0.35,0.93,0.3300357491289198,Medium,Mixed,Night,0,0.0426674249690326,-2.4462497419013407
2858,40,Female,Mexico,University,Unemployed,Data Science,Intermediate,Career Change,42,23,99.32,3.47,142.27,11,54.89,22,0.5476190476190477,0.4523809523809523,0.04,0.86,0.6066400000000001,Long,Video,Morning,0,1.5322951876636985,0.11240829577593921
2859,38,Other,Spain,University,Student,Marketing,Intermediate,Hobby,22,0,65.49,3.1,218.83,6,11.33,54,0.0,1.0,0.25,0.21,0.3095514285714285,Medium,Mixed,Afternoon,1,-2.7125089786016945,-0.33677769513641626
2860,61,Other,Spain,Basic,Student,Cybersecurity,Advanced,Hobby,41,8,92.72,3.94,219.61,12,41.64,76,0.1951219512195122,0.8048780487804879,0.67,0.65,0.6351194425087108,Long,Video,Night,1,-0.06542254968524557,1.8447508944730193
2861,36,Male,Chile,University,Student,Cybersecurity,Intermediate,Upskill,15,14,52.53,3.03,227.84,10,61.48,24,0.9333333333333332,0.0666666666666666,0.22,0.32,0.6433457142857142,Long,Video,Morning,0,2.0718604497124353,0.31110237640860144
2862,26,Female,Argentina,Master,Student,AI,Advanced,Career Change,41,37,25.1,3.15,244.43,6,26.2,80,0.902439024390244,0.097560975609756,0.71,0.64,0.5915031358885018,Medium,Text,Afternoon,0,3.216223435241869,-1.391391075111634
2863,41,Other,Spain,Intermediate,Employed,AI,Beginner,Career Change,46,30,35.18,2.64,62.41,11,79.41,19,0.6521739130434783,0.3478260869565217,0.93,0.12,0.6877264596273291,Short,Mixed,Morning,0,2.5991866061888294,0.6309806789570068
2864,35,Male,Chile,Master,Unemployed,Data Science,Intermediate,Upskill,6,3,25.83,3.61,212.06,9,94.66,48,0.5,0.5,0.33,0.76,0.4605171428571428,Short,Text,Night,1,-0.7036730337588903,0.13718094417653498
2865,62,Other,Spain,Intermediate,Unemployed,AI,Intermediate,Career Change,42,28,48.7,3.85,107.98,4,102.55,88,0.6666666666666666,0.3333333333333333,0.38,0.67,0.4591142857142857,Long,Mixed,Morning,0,1.5029150287601782,-1.6954021613742185
2866,56,Female,Colombia,Master,Unemployed,Cybersecurity,Intermediate,Hobby,28,24,61.11,3.62,261.89,6,76.24,54,0.8571428571428571,0.1428571428571429,0.09,0.25,0.5259342857142857,Long,Video,Afternoon,0,1.983181891120293,-1.165834053541265
2867,24,Other,Mexico,Master,Employed,Web Dev,Intermediate,Upskill,11,9,69.11,3.33,201.91,7,12.3,83,0.8181818181818182,0.1818181818181817,0.16,0.62,0.5656745454545454,Medium,Video,Afternoon,0,1.1291474665069223,-0.15797114753517466
2868,55,Other,Mexico,University,Employed,Web Dev,Beginner,Hobby,3,0,68.87,2.96,255.57,3,65.31,44,0.0,1.0,0.43,0.64,0.2880257142857143,Short,Text,Afternoon,1,-3.1527914204935494,-0.10116241700802668
2869,61,Female,Colombia,Master,Student,Data Science,Intermediate,Hobby,9,3,22.48,3.4,144.47,7,79.84,39,0.3333333333333333,0.6666666666666667,0.56,0.68,0.40696,Medium,Video,Afternoon,1,-1.4012513418387844,0.046394008617294986
2870,26,Other,Spain,Intermediate,Employed,Cybersecurity,Intermediate,Hobby,46,19,51.33,2.77,298.13,8,92.98,29,0.4130434782608695,0.5869565217391304,0.39,0.66,0.4760016149068322,Short,Video,Afternoon,0,0.4390613761952295,-0.7502497846770082
2871,60,Male,Chile,Intermediate,Unemployed,Data Science,Advanced,Career Change,10,8,97.77,3.28,180.46,5,76.38,63,0.8,0.1999999999999999,0.42,0.24,0.6266828571428571,Short,Text,Morning,0,1.2527780343731756,0.843005924685221
2872,21,Other,Chile,Master,Unemployed,Cybersecurity,Beginner,Career Change,37,18,82.56,2.57,198.76,6,27.23,59,0.4864864864864865,0.5135135135135135,0.72,0.35,0.5836373745173745,Long,Video,Morning,0,1.0092330234445026,0.29017103815610484
2873,42,Male,Chile,Intermediate,Unemployed,Web Dev,Advanced,Hobby,2,0,36.18,3.07,46.86,2,19.58,36,0.0,1.0,0.85,0.46,0.2852171428571429,Short,Text,Afternoon,1,-3.1338595154850997,-0.10074684671021077
2874,55,Other,Mexico,Master,Student,Data Science,Advanced,Hobby,45,40,44.54,4.08,234.83,13,96.36,37,0.8888888888888888,0.1111111111111111,0.43,0.79,0.7203180952380952,Long,Video,Afternoon,0,3.862763266221574,-0.03223398715097508
2875,47,Female,Spain,Master,Student,Marketing,Intermediate,Upskill,47,21,91.09,4.16,276.99,10,89.49,3,0.4468085106382978,0.5531914893617021,0.89,0.21,0.7085082674772036,Short,Video,Afternoon,0,1.6489158261159118,1.5975072409938678
2876,37,Male,Argentina,Intermediate,Unemployed,Data Science,Beginner,Hobby,47,6,16.65,3.7,93.05,8,45.79,77,0.1276595744680851,0.8723404255319149,0.21,0.42,0.2850264437689969,Long,Video,Night,1,-1.7747360367649994,-1.5953140952726845
2877,36,Female,Spain,Basic,Student,AI,Advanced,Career Change,38,4,69.79,4.41,179.78,9,5.03,74,0.1052631578947368,0.8947368421052632,0.77,0.3,0.5180160902255639,Short,Text,Night,1,-1.0461684664356603,1.0526858132999422
2878,35,Female,Chile,University,Unemployed,Marketing,Intermediate,Career Change,20,1,45.07,3.0,178.35,9,21.98,26,0.05,0.95,0.6,0.68,0.4179971428571428,Short,Mixed,Afternoon,1,-2.098341246182306,0.6217546482909889
2879,31,Other,Mexico,Intermediate,Employed,Web Dev,Advanced,Upskill,12,4,66.82,2.83,74.31,13,9.08,15,0.3333333333333333,0.6666666666666667,0.63,0.7,0.6382114285714285,Short,Video,Night,1,-0.2719061684154401,2.1531845235521447
2880,37,Male,Argentina,University,Student,Data Science,Advanced,Career Change,17,5,58.07,3.15,141.58,2,82.14,53,0.2941176470588235,0.7058823529411764,0.63,0.13,0.3732324369747899,Medium,Mixed,Afternoon,1,-1.428782114975669,-0.35609974327457933
2881,18,Male,Argentina,Basic,Student,Marketing,Advanced,Hobby,23,8,80.04,3.38,72.15,13,80.46,65,0.3478260869565217,0.6521739130434783,0.68,0.32,0.6789992546583852,Short,Video,Night,0,0.2811687588830435,2.323953318389781
2882,40,Male,Spain,Intermediate,Student,AI,Intermediate,Hobby,6,1,38.65,4.45,28.86,3,100.19,67,0.1666666666666666,0.8333333333333334,0.89,0.62,0.3695857142857143,Medium,Text,Morning,1,-2.200550850683586,0.2808809894617064
2883,42,Other,Mexico,University,Employed,Data Science,Beginner,Upskill,41,16,20.0,4.52,229.37,8,25.23,50,0.3902439024390244,0.6097560975609756,0.27,0.37,0.3825017421602787,Long,Mixed,Morning,1,-0.18820873648935965,-1.4685955561948465
2884,64,Female,Spain,Master,Employed,Web Dev,Beginner,Hobby,5,0,44.68,2.96,83.11,1,50.74,45,0.0,1.0,0.02,0.61,0.1147885714285714,Medium,Video,Afternoon,1,-3.863816247784815,-1.9016355904465196
2885,52,Female,Colombia,University,Unemployed,Web Dev,Advanced,Upskill,40,21,77.78,3.97,73.76,9,24.19,55,0.525,0.475,0.68,0.7,0.6419171428571429,Medium,Video,Night,0,1.537141892598797,0.637844831614667
2886,25,Male,Spain,Intermediate,Student,Marketing,Beginner,Hobby,27,17,24.0,4.06,27.74,8,17.27,80,0.6296296296296297,0.3703703703703703,0.9,0.94,0.5883174603174604,Medium,Video,Morning,0,1.256801610030375,0.10021186417588905
2887,33,Other,Chile,Intermediate,Employed,AI,Intermediate,Hobby,48,3,75.73,4.41,245.56,4,57.07,52,0.0625,0.9375,0.36,0.24,0.3279242857142857,Short,Video,Afternoon,1,-1.9187355159918458,-0.8899617753163883
2888,33,Male,Spain,Master,Student,Data Science,Advanced,Upskill,36,25,84.28,2.94,190.03,3,106.31,55,0.6944444444444444,0.3055555555555556,0.52,0.63,0.5451790476190477,Medium,Text,Morning,0,1.708647140256146,-0.7298793278641301
2889,21,Male,Colombia,University,Employed,Data Science,Beginner,Upskill,18,3,63.24,4.25,197.92,2,89.79,68,0.1666666666666666,0.8333333333333334,0.52,0.74,0.3233371428571429,Medium,Text,Morning,1,-2.125135670616526,-0.6454199558480345
2890,47,Other,Mexico,Basic,Student,AI,Intermediate,Hobby,27,23,35.94,2.62,197.11,10,69.85,52,0.8518518518518519,0.1481481481481481,0.66,0.11,0.6737212698412698,Long,Text,Morning,0,2.554949696894049,0.4549873349686541
2891,41,Female,Spain,Master,Employed,Data Science,Intermediate,Hobby,42,30,12.75,4.64,221.08,8,41.83,82,0.7142857142857143,0.2857142857142857,0.6,0.96,0.5312142857142857,Medium,Mixed,Morning,0,2.087199989274119,-1.3306289711255364
2892,29,Other,Argentina,Basic,Unemployed,Marketing,Beginner,Upskill,47,25,87.82,2.57,273.74,6,42.5,18,0.5319148936170213,0.4680851063829787,0.13,0.91,0.4897858966565349,Medium,Video,Night,0,1.1515412815481203,-1.2414945449656118
2893,40,Female,Colombia,Basic,Student,AI,Advanced,Upskill,30,13,23.77,4.86,31.58,9,60.99,27,0.4333333333333333,0.5666666666666667,0.63,0.79,0.4963971428571428,Long,Video,Afternoon,1,0.06827758182317842,-0.06273635803881071
2894,42,Female,Argentina,University,Employed,Data Science,Advanced,Career Change,2,1,63.8,4.82,277.58,11,38.76,23,0.5,0.5,0.03,0.97,0.5193142857142857,Medium,Mixed,Night,1,-0.5907754068472253,0.7703980322131877
2895,18,Other,Colombia,Basic,Student,Web Dev,Intermediate,Upskill,8,7,99.96,4.01,256.85,13,27.3,10,0.875,0.125,0.67,0.2,0.8749914285714285,Long,Text,Morning,0,2.4845042010123657,3.1156849225387684
2896,25,Female,Mexico,Basic,Unemployed,AI,Intermediate,Hobby,25,23,60.15,2.71,50.71,11,38.19,72,0.92,0.0799999999999999,0.8,0.71,0.7920142857142858,Short,Video,Night,0,3.252077844921357,1.293362683547654
2897,45,Male,Colombia,Basic,Unemployed,AI,Advanced,Hobby,45,36,45.44,4.43,271.93,6,45.83,75,0.8,0.1999999999999999,0.4,0.17,0.5394514285714286,Medium,Mixed,Night,0,2.715073403627567,-1.5658082931930588
2898,58,Female,Mexico,Master,Employed,Marketing,Intermediate,Upskill,1,0,15.72,2.96,128.0,1,38.33,19,0.0,1.0,0.71,0.43,0.1948685714285714,Short,Video,Morning,1,-3.55599842447284,-0.9363662058934451
2899,45,Other,Chile,University,Unemployed,Data Science,Intermediate,Career Change,32,29,54.15,4.87,220.76,3,88.15,53,0.90625,0.09375,0.8,0.5,0.6044607142857144,Long,Mixed,Morning,0,2.763315930412456,-0.6884330134432287
2900,46,Male,Chile,Basic,Student,Cybersecurity,Advanced,Upskill,25,16,29.91,3.46,189.33,11,34.21,19,0.64,0.36,0.6,0.97,0.6075342857142857,Long,Text,Afternoon,0,1.2534897211247147,0.4263367424781059
2901,37,Other,Argentina,Intermediate,Student,Web Dev,Advanced,Career Change,42,27,55.65,2.64,76.02,7,21.05,85,0.6428571428571429,0.3571428571428571,0.26,0.95,0.5061571428571429,Medium,Mixed,Morning,0,1.6175801091411772,-1.3518934858875102
2902,63,Female,Chile,Intermediate,Employed,AI,Advanced,Hobby,43,27,87.81,4.37,40.57,3,75.55,45,0.627906976744186,0.3720930232558139,0.9,0.87,0.6082778073089701,Long,Mixed,Night,0,1.9942030244645768,-0.085136950787687
2903,18,Male,Colombia,University,Unemployed,Cybersecurity,Intermediate,Career Change,34,22,98.35,3.92,267.08,8,63.26,33,0.6470588235294118,0.3529411764705882,0.5,0.83,0.662246218487395,Medium,Mixed,Morning,0,1.9264247853141356,0.5781434094827097
2904,60,Female,Argentina,Master,Unemployed,Data Science,Beginner,Career Change,10,7,97.92,4.99,202.47,3,20.44,47,0.7,0.3,0.76,0.76,0.6221257142857143,Medium,Mixed,Afternoon,0,0.8894220658526073,0.9591854383902689
2905,45,Other,Spain,Intermediate,Employed,Cybersecurity,Advanced,Hobby,28,15,46.59,2.9,103.52,2,61.53,5,0.5357142857142857,0.4642857142857143,0.48,0.61,0.3927514285714286,Long,Mixed,Night,1,0.012249220096979442,-1.3800346737335176
2906,23,Male,Argentina,Master,Employed,Marketing,Intermediate,Career Change,14,1,69.53,4.47,176.65,1,35.32,12,0.0714285714285714,0.9285714285714286,0.25,0.41,0.2319171428571428,Long,Video,Afternoon,1,-2.943556726049615,-1.1448457175706153
2907,47,Female,Argentina,University,Student,Data Science,Intermediate,Career Change,37,13,35.76,3.98,150.33,10,57.37,16,0.3513513513513513,0.6486486486486487,0.63,0.96,0.5172111196911197,Short,Video,Night,1,0.01504831753600208,0.18632554023229378
2908,46,Female,Argentina,Master,Unemployed,Cybersecurity,Beginner,Upskill,7,0,16.45,3.41,12.7,4,20.33,24,0.0,1.0,0.8,0.41,0.2786142857142857,Long,Video,Afternoon,1,-3.1003557027495545,-0.23403398373997447
2909,44,Other,Argentina,Intermediate,Unemployed,Cybersecurity,Intermediate,Upskill,27,13,89.41,4.93,48.55,5,81.47,88,0.4814814814814814,0.5185185185185186,0.27,0.83,0.4844073015873015,Medium,Mixed,Morning,0,0.1307591368221657,-0.30176430141379484
2910,28,Other,Mexico,Basic,Unemployed,Marketing,Beginner,Upskill,28,22,13.5,3.8,54.02,12,53.31,60,0.7857142857142857,0.2142857142857143,0.6,0.54,0.6398571428571429,Medium,Text,Night,0,2.1583704770834045,0.19739453423415304
2911,34,Other,Chile,University,Student,Cybersecurity,Intermediate,Hobby,45,0,10.53,3.64,191.61,13,13.48,57,0.0,1.0,0.28,0.92,0.3556314285714286,Medium,Mixed,Morning,1,-2.15792301720067,-0.44083017019284837
2912,26,Female,Colombia,Basic,Unemployed,AI,Intermediate,Career Change,6,4,39.17,4.38,274.25,11,28.15,87,0.6666666666666666,0.3333333333333333,0.22,0.64,0.5580542857142857,Short,Text,Morning,0,0.3315753820555653,0.478403421097393
2913,47,Female,Argentina,Basic,Employed,Web Dev,Advanced,Career Change,35,28,38.95,2.65,211.9,10,6.3,84,0.8,0.1999999999999999,0.3,0.89,0.5921857142857143,Short,Video,Afternoon,0,2.4168133817168633,-0.8358679963271299
2914,58,Female,Argentina,University,Unemployed,Cybersecurity,Intermediate,Upskill,44,36,28.76,3.53,172.58,11,23.48,63,0.8181818181818182,0.1818181818181817,0.84,0.53,0.7066888311688312,Medium,Text,Morning,0,3.4631518554850333,0.05461195057988661
2915,58,Other,Mexico,University,Student,Web Dev,Advanced,Hobby,17,15,29.48,3.75,189.22,3,94.44,1,0.8823529411764706,0.1176470588235294,0.01,0.39,0.3899515966386555,Short,Mixed,Afternoon,0,0.8615036234214672,-2.0440308925101043
2916,56,Male,Argentina,University,Employed,Data Science,Intermediate,Career Change,31,13,99.76,2.65,132.65,1,14.58,31,0.4193548387096774,0.5806451612903225,0.45,0.71,0.4367550230414747,Long,Text,Night,1,-0.18038518580890897,-0.7794063478419431
2917,40,Other,Spain,Intermediate,Unemployed,AI,Advanced,Hobby,5,4,85.56,3.74,14.88,6,20.05,85,0.8,0.1999999999999999,1.0,0.22,0.7396914285714286,Short,Text,Morning,0,1.531190572620611,2.114636433689495
2918,62,Other,Mexico,University,Student,AI,Beginner,Upskill,32,6,75.41,4.44,203.12,13,32.2,69,0.1875,0.8125,0.84,0.45,0.6536414285714286,Long,Text,Afternoon,1,-0.25018257173380004,2.327848438599371
2919,47,Female,Argentina,Intermediate,Unemployed,Marketing,Advanced,Career Change,22,6,52.81,3.21,55.14,10,91.05,8,0.2727272727272727,0.7272727272727273,0.13,0.32,0.427723896103896,Long,Text,Morning,1,-1.1711900351177618,0.17279245540331117
2920,33,Other,Argentina,University,Unemployed,Marketing,Beginner,Hobby,25,2,80.07,3.28,12.63,7,83.48,12,0.08,0.92,0.56,0.52,0.44614,Medium,Video,Morning,1,-1.81209829942578,0.8581285844976531
2921,47,Female,Argentina,Intermediate,Unemployed,Data Science,Beginner,Career Change,4,1,38.47,3.51,276.65,9,58.13,2,0.25,0.75,0.4,0.83,0.4247971428571429,Medium,Text,Morning,1,-1.7459422040514818,0.5576960282402196
2922,26,Male,Spain,Basic,Employed,Data Science,Advanced,Career Change,12,0,95.16,2.71,181.32,1,14.17,50,0.0,1.0,0.55,0.84,0.3217485714285714,Long,Text,Night,1,-2.828793909375053,-0.11261531869180412
2923,28,Female,Chile,Basic,Employed,Cybersecurity,Intermediate,Upskill,14,6,54.91,3.12,85.94,5,103.24,46,0.4285714285714285,0.5714285714285714,0.46,0.39,0.4375342857142857,Long,Video,Night,1,-0.764917782027982,-0.08140402563092262
2924,62,Male,Spain,Intermediate,Unemployed,Cybersecurity,Beginner,Hobby,47,33,51.93,4.9,281.74,12,109.63,65,0.7021276595744681,0.2978723404255319,0.82,0.73,0.7356411550151976,Medium,Text,Afternoon,0,3.0860015104171765,0.7935999103913669
2925,19,Male,Mexico,Basic,Unemployed,AI,Beginner,Hobby,49,15,69.31,3.46,144.38,9,110.77,83,0.3061224489795918,0.6938775510204082,0.33,0.97,0.4893138775510204,Medium,Mixed,Night,1,0.03294556204870607,-0.32567069554607536
2926,62,Female,Spain,Basic,Unemployed,Marketing,Beginner,Upskill,38,6,98.55,2.78,297.74,5,98.87,58,0.1578947368421052,0.8421052631578947,0.95,0.67,0.5416112781954887,Long,Video,Afternoon,1,-0.7594448251598095,1.1681891988947597
2927,39,Other,Argentina,Intermediate,Employed,Data Science,Intermediate,Career Change,48,29,65.12,4.12,18.21,13,116.56,12,0.6041666666666666,0.3958333333333333,0.8,0.6,0.7500614285714287,Medium,Video,Night,0,2.6466198902116056,1.377580122126792
2928,58,Male,Chile,Intermediate,Employed,Data Science,Intermediate,Hobby,48,20,92.91,4.04,217.84,11,112.73,58,0.4166666666666667,0.5833333333333333,0.26,0.42,0.5985342857142857,Short,Text,Morning,0,1.054413664842919,0.524964361155099
2929,28,Male,Colombia,Intermediate,Unemployed,AI,Beginner,Hobby,9,1,76.1,2.91,226.38,5,91.09,69,0.1111111111111111,0.8888888888888888,0.06,0.68,0.3046761904761905,Long,Mixed,Night,1,-2.5966703922346546,-0.438251831518316
2930,50,Female,Mexico,Master,Student,Cybersecurity,Beginner,Upskill,17,1,24.35,4.89,219.63,10,79.87,37,0.0588235294117647,0.9411764705882352,0.62,0.75,0.4046327731092437,Short,Video,Morning,1,-2.2096627616279165,0.6680097343731913
2931,39,Other,Argentina,University,Employed,AI,Advanced,Hobby,46,11,89.18,4.37,230.01,7,89.68,16,0.2391304347826087,0.7608695652173914,0.12,0.48,0.4240991304347826,Medium,Video,Morning,1,-0.6786758966536314,-0.49831135331184945
2932,42,Other,Mexico,University,Unemployed,Marketing,Beginner,Career Change,21,7,55.86,3.09,277.04,11,53.13,84,0.3333333333333333,0.6666666666666667,0.96,0.16,0.6394342857142856,Long,Video,Afternoon,1,0.027695793163315673,2.000445519986677
2933,37,Female,Chile,Master,Student,Web Dev,Beginner,Hobby,3,0,35.57,2.96,168.35,6,78.1,75,0.0,1.0,0.94,0.4,0.3877114285714286,Medium,Video,Afternoon,1,-2.703076153104645,0.9629497111724071
2934,46,Female,Argentina,Basic,Employed,Marketing,Advanced,Career Change,20,4,57.39,3.92,56.99,6,9.45,24,0.2,0.8,0.56,0.33,0.4153514285714286,Long,Text,Night,1,-1.5122299897311002,0.20364395317377365
2935,41,Male,Mexico,Basic,Employed,Cybersecurity,Beginner,Career Change,8,7,95.98,3.9,225.58,1,95.1,14,0.875,0.125,0.85,0.58,0.6458885714285715,Medium,Video,Morning,0,1.4537994904987217,0.8874653055090067
2936,32,Other,Argentina,Master,Student,Marketing,Beginner,Upskill,37,20,58.72,3.3,160.61,2,59.68,63,0.5405405405405406,0.4594594594594594,0.66,0.67,0.454459305019305,Medium,Text,Morning,0,0.6589270995336722,-1.1787700524648166
2937,62,Other,Spain,Intermediate,Employed,Marketing,Advanced,Upskill,36,34,36.75,4.13,45.34,1,45.12,10,0.9444444444444444,0.0555555555555555,0.33,0.86,0.4442619047619047,Long,Video,Morning,0,2.4576154641556767,-2.701890607419712
2938,42,Other,Spain,University,Unemployed,Marketing,Advanced,Hobby,10,8,88.34,4.27,158.22,8,84.91,25,0.8,0.1999999999999999,0.17,0.76,0.6221085714285715,Short,Video,Night,0,1.190950964913838,0.734790253017321
2939,19,Other,Argentina,Intermediate,Unemployed,Cybersecurity,Beginner,Career Change,9,4,27.71,2.77,99.1,5,79.93,80,0.4444444444444444,0.5555555555555556,0.76,0.28,0.4478961904761905,Long,Video,Night,1,-0.802492318968455,0.11129704078628978
2940,38,Female,Colombia,Basic,Employed,Cybersecurity,Advanced,Hobby,43,14,42.59,4.66,98.91,6,96.03,25,0.3255813953488372,0.6744186046511628,0.72,0.69,0.4554258471760797,Medium,Video,Afternoon,1,-0.20104471373739918,-0.4226964071089006
2941,30,Male,Spain,Intermediate,Student,AI,Intermediate,Career Change,2,1,64.51,2.88,127.26,2,117.49,88,0.5,0.5,0.58,0.1,0.4378771428571429,Short,Mixed,Night,1,-0.9330410109832812,0.15221039636303618
2942,32,Other,Argentina,University,Unemployed,AI,Advanced,Hobby,5,2,13.02,3.82,90.85,8,17.78,76,0.4,0.6,0.01,0.47,0.3194685714285714,Short,Mixed,Morning,1,-1.6089426914596554,-1.0447489484753507
2943,47,Male,Chile,University,Student,Marketing,Beginner,Upskill,5,0,36.52,3.11,50.87,5,64.36,21,0.0,1.0,0.24,0.34,0.2281828571428571,Short,Text,Afternoon,1,-3.3990327506796945,-0.6570265343078856
2944,44,Female,Chile,Basic,Employed,Data Science,Intermediate,Upskill,12,11,44.31,3.33,59.03,6,116.78,10,0.9166666666666666,0.0833333333333333,0.04,0.49,0.5001914285714286,Long,Mixed,Night,0,1.1650002484026845,-0.8336709396557157
2945,24,Female,Mexico,Intermediate,Unemployed,AI,Beginner,Upskill,21,2,66.32,4.06,115.45,1,99.24,12,0.0952380952380952,0.9047619047619048,0.6,0.75,0.3026399999999999,Medium,Mixed,Night,1,-2.4541237013143498,-0.5842927629846789
2946,62,Male,Colombia,Basic,Student,AI,Intermediate,Career Change,48,0,50.06,3.16,268.67,2,72.56,63,0.0,1.0,0.41,0.9,0.2249771428571428,Short,Text,Night,1,-2.7155344543898394,-1.7260718046456442
