user_id,age,gender,country,education_level,employment_status,preferred_category,skill_level,learning_goal,courses_viewed,courses_completed,avg_progress,avg_rating_given,total_watch_time_hours,sessions_per_week,avg_session_duration_min,last_activity_days_ago,completion_rate,dropout_rate,revisit_rate,diversity_score,engagement_score,preferred_course_length,preferred_content_type,time_of_day_preference
569,55,Other,Colombia,University,Employed,Data Science,Beginner,Upskill,25,4,22.85,3.95,88.35,13,99.72,64,0.16,0.84,0.59,0.84,0.4902714285714286,Medium,Text,Afternoon
570,52,Other,Mexico,Basic,Student,Cybersecurity,Beginner,Upskill,41,39,23.91,3.6,155.59,7,13.55,43,0.9512195121951219,0.04878048780487809,0.09,0.37,0.5011858536585366,Short,Video,Afternoon
571,40,Female,Chile,Master,Unemployed,Cybersecurity,Advanced,Career Change,6,2,33.28,3.37,239.28,13,98.23,82,0.3333333333333333,0.6666666666666667,0.68,0.61,0.5811314285714286,Medium,Mixed,Afternoon
572,59,Male,Argentina,Master,Student,Web Dev,Advanced,Upskill,42,19,80.94,2.56,162.57,4,91.1,68,0.4523809523809524,0.5476190476190477,1.0,0.36,0.5833085714285715,Short,Video,Afternoon
573,24,Other,Mexico,Intermediate,Employed,Web Dev,Advanced,Career Change,17,6,46.51,2.92,293.35,5,11.64,67,0.35294117647058826,0.6470588235294117,0.6,0.3,0.4260452100840336,Medium,Mixed,Night
574,41,Female,Spain,Intermediate,Employed,Marketing,Advanced,Upskill,14,4,56.37,4.98,185.35,1,102.96,74,0.2857142857142857,0.7142857142857143,0.17,0.45,0.25388285714285713,Short,Text,Night
575,32,Male,Spain,Intermediate,Unemployed,Cybersecurity,Beginner,Upskill,32,27,31.57,2.58,104.07,3,71.3,82,0.84375,0.15625,0.34,0.73,0.44855071428571425,Long,Video,Afternoon
576,38,Female,Colombia,Master,Student,AI,Advanced,Career Change,49,44,55.41,3.15,7.68,7,63.78,17,0.8979591836734694,0.10204081632653061,0.84,0.17,0.6982077551020409,Medium,Video,Morning
577,45,Other,Mexico,University,Employed,Web Dev,Intermediate,Upskill,18,6,88.53,3.11,137.78,2,47.79,17,0.3333333333333333,0.6666666666666667,0.13,0.34,0.34591714285714287,Short,Mixed,Morning
578,26,Male,Argentina,Master,Employed,Marketing,Intermediate,Career Change,9,7,97.01,4.9,78.05,12,84.36,38,0.7777777777777778,0.2222222222222222,0.97,0.5,0.8784961904761905,Long,Video,Night
579,29,Male,Colombia,Intermediate,Employed,AI,Beginner,Career Change,2,0,25.57,3.17,40.26,13,10.94,67,0.0,1.0,0.82,0.23,0.4937114285714286,Long,Video,Morning
580,24,Male,Chile,Master,Employed,Marketing,Intermediate,Career Change,31,11,95.37,4.28,7.0,12,117.11,17,0.3548387096774194,0.6451612903225806,0.78,0.57,0.710334470046083,Medium,Video,Afternoon
581,61,Female,Colombia,University,Unemployed,Data Science,Advanced,Upskill,17,3,46.46,2.51,255.73,11,15.19,33,0.17647058823529413,0.8235294117647058,0.06,0.64,0.39357546218487394,Long,Mixed,Afternoon
582,51,Male,Chile,Basic,Student,Data Science,Intermediate,Hobby,44,14,12.73,4.61,140.8,3,112.85,85,0.3181818181818182,0.6818181818181819,0.95,0.17,0.3752002597402597,Short,Video,Night
583,29,Female,Spain,Intermediate,Employed,Cybersecurity,Advanced,Upskill,29,15,29.81,3.13,263.92,10,38.32,16,0.5172413793103449,0.48275862068965514,0.27,0.78,0.4830781280788178,Long,Text,Afternoon
584,49,Female,Chile,Intermediate,Employed,Data Science,Beginner,Hobby,10,8,29.57,3.42,120.32,4,105.23,2,0.8,0.19999999999999996,0.44,0.37,0.4728542857142857,Medium,Video,Night
585,52,Male,Colombia,Master,Employed,Data Science,Beginner,Upskill,31,23,55.53,4.44,258.21,13,46.36,16,0.7419354838709677,0.25806451612903225,0.18,0.31,0.6482120737327188,Long,Text,Afternoon
586,34,Female,Mexico,University,Employed,Cybersecurity,Beginner,Hobby,41,1,10.88,3.52,102.17,11,104.62,21,0.024390243902439025,0.975609756097561,0.3,0.83,0.3247913588850174,Medium,Text,Night
587,52,Female,Spain,University,Employed,Web Dev,Beginner,Career Change,12,7,91.88,4.63,20.51,9,81.17,11,0.5833333333333334,0.41666666666666663,0.53,0.51,0.6576171428571429,Medium,Text,Night
588,57,Female,Mexico,Basic,Unemployed,Data Science,Advanced,Upskill,16,15,34.72,3.69,103.46,11,88.05,55,0.9375,0.0625,0.55,0.74,0.6964042857142857,Medium,Video,Night
589,20,Other,Spain,Master,Employed,AI,Beginner,Hobby,8,6,30.96,3.73,96.52,9,19.33,19,0.75,0.25,0.32,0.33,0.5437771428571428,Long,Text,Morning
590,42,Other,Spain,Master,Employed,Marketing,Advanced,Upskill,12,6,36.82,3.64,53.25,7,17.21,69,0.5,0.5,0.3,0.91,0.43364,Medium,Video,Night
591,37,Other,Spain,Intermediate,Employed,Web Dev,Advanced,Hobby,25,14,67.95,4.59,175.32,4,35.54,4,0.56,0.43999999999999995,0.03,0.68,0.3956142857142857,Medium,Mixed,Morning
592,54,Other,Mexico,University,Unemployed,AI,Advanced,Hobby,30,18,36.34,3.86,44.36,12,96.43,15,0.6,0.4,0.1,0.23,0.5298228571428572,Long,Video,Night
593,45,Other,Mexico,University,Employed,Cybersecurity,Beginner,Career Change,2,1,70.02,3.17,273.65,12,104.82,44,0.5,0.5,0.74,0.68,0.6951828571428571,Medium,Mixed,Night
594,47,Other,Chile,University,Student,Marketing,Intermediate,Upskill,45,26,29.79,3.61,270.33,11,49.28,86,0.5777777777777777,0.4222222222222223,0.82,0.97,0.632627619047619,Long,Mixed,Morning
595,49,Female,Chile,Intermediate,Employed,Marketing,Beginner,Upskill,26,15,20.13,4.34,86.15,13,24.62,38,0.5769230769230769,0.42307692307692313,1.0,0.34,0.6919083516483517,Long,Text,Night
596,46,Other,Argentina,Master,Employed,Web Dev,Advanced,Hobby,11,0,99.84,2.69,70.79,7,117.06,45,0.0,1.0,0.02,0.18,0.35368,Medium,Video,Night
597,64,Male,Chile,Basic,Student,Marketing,Advanced,Upskill,18,0,56.28,3.85,80.25,1,109.86,83,0.0,1.0,0.04,0.43,0.14198857142857144,Medium,Text,Morning
598,35,Other,Chile,Basic,Student,Cybersecurity,Beginner,Hobby,44,9,14.96,3.57,143.36,13,113.89,75,0.20454545454545456,0.7954545454545454,0.4,0.94,0.449855064935065,Long,Video,Morning
599,64,Female,Chile,Master,Student,Data Science,Beginner,Hobby,6,0,98.29,4.15,245.98,5,81.16,25,0.0,1.0,0.32,0.21,0.3677228571428572,Long,Mixed,Afternoon
600,33,Other,Colombia,University,Unemployed,Web Dev,Beginner,Upskill,1,0,11.07,2.85,216.14,13,56.64,54,0.0,1.0,0.49,0.88,0.3987114285714286,Short,Mixed,Morning
601,44,Male,Argentina,Intermediate,Unemployed,Data Science,Intermediate,Hobby,38,25,32.02,3.55,252.46,11,45.47,70,0.6578947368421053,0.3421052631578947,0.19,0.19,0.5351227067669173,Short,Mixed,Morning
602,38,Male,Spain,University,Student,AI,Beginner,Hobby,20,7,85.94,3.6,106.01,9,15.51,25,0.35,0.65,0.75,0.75,0.6197371428571429,Medium,Text,Afternoon
603,53,Female,Colombia,University,Unemployed,AI,Intermediate,Hobby,20,12,26.58,2.64,178.4,8,19.36,27,0.6,0.4,0.11,0.28,0.42658857142857143,Medium,Mixed,Morning
604,50,Female,Mexico,Intermediate,Student,AI,Intermediate,Hobby,9,8,63.67,3.19,12.85,3,34.95,71,0.8888888888888888,0.11111111111111116,0.74,0.71,0.6062923809523809,Short,Text,Morning
605,24,Female,Colombia,Intermediate,Student,Web Dev,Beginner,Hobby,42,35,35.54,4.23,95.21,9,103.74,0,0.8333333333333334,0.16666666666666663,0.08,0.56,0.5299371428571429,Long,Mixed,Morning
606,42,Male,Mexico,Basic,Unemployed,Web Dev,Advanced,Hobby,3,1,62.09,4.05,235.53,10,80.94,1,0.3333333333333333,0.6666666666666667,0.06,0.77,0.45046571428571425,Medium,Video,Night
607,56,Female,Colombia,Intermediate,Student,AI,Beginner,Career Change,24,15,36.99,2.55,132.44,5,8.84,2,0.625,0.375,0.71,0.26,0.5106228571428572,Short,Mixed,Night
608,39,Male,Argentina,Intermediate,Unemployed,Web Dev,Intermediate,Career Change,44,25,53.52,2.54,276.74,8,62.57,79,0.5681818181818182,0.43181818181818177,0.21,0.78,0.49092311688311685,Short,Mixed,Night
609,32,Female,Mexico,Intermediate,Student,Marketing,Advanced,Career Change,16,14,71.51,3.98,227.67,3,109.84,68,0.875,0.125,0.41,0.99,0.5518057142857143,Long,Video,Morning
610,35,Female,Chile,Basic,Unemployed,Web Dev,Advanced,Career Change,34,22,84.97,3.64,81.39,1,108.02,47,0.6470588235294118,0.3529411764705882,0.66,0.92,0.517486218487395,Long,Mixed,Night
611,24,Male,Chile,Master,Student,AI,Beginner,Upskill,32,3,59.11,4.21,61.12,13,39.68,55,0.09375,0.90625,0.07,0.84,0.43891642857142854,Medium,Mixed,Morning
612,53,Other,Mexico,Basic,Unemployed,Web Dev,Beginner,Upskill,25,15,48.06,4.49,46.71,6,57.02,52,0.6,0.4,0.54,0.18,0.5126914285714286,Short,Text,Morning
613,35,Male,Chile,Basic,Employed,Marketing,Beginner,Upskill,16,8,42.93,3.07,69.4,12,77.3,38,0.5,0.5,0.1,0.25,0.5130028571428571,Long,Video,Afternoon
614,34,Female,Argentina,Intermediate,Student,AI,Beginner,Career Change,16,11,61.25,4.58,297.53,5,26.09,47,0.6875,0.3125,0.67,0.98,0.5698928571428571,Long,Video,Morning
615,52,Male,Mexico,University,Student,AI,Advanced,Hobby,39,19,34.75,3.06,257.84,2,49.03,11,0.48717948717948717,0.5128205128205128,0.49,0.3,0.356510989010989,Medium,Mixed,Morning
616,29,Female,Colombia,Basic,Student,Data Science,Advanced,Career Change,35,4,78.59,4.84,282.52,1,114.58,8,0.11428571428571428,0.8857142857142857,0.62,0.53,0.3368942857142857,Short,Video,Morning
617,35,Other,Chile,University,Student,Data Science,Advanced,Hobby,9,8,10.33,2.91,108.11,6,87.73,28,0.8888888888888888,0.11111111111111116,0.68,0.37,0.5518980952380952,Medium,Video,Morning
618,61,Male,Argentina,University,Unemployed,Marketing,Beginner,Career Change,39,15,94.19,4.95,261.22,10,17.36,44,0.38461538461538464,0.6153846153846154,0.58,0.92,0.6340503296703297,Medium,Video,Morning
619,37,Female,Spain,University,Employed,Data Science,Beginner,Career Change,48,24,82.49,2.69,127.04,1,116.03,36,0.5,0.5,0.08,0.79,0.3524085714285714,Long,Mixed,Night
620,22,Male,Argentina,University,Employed,Data Science,Advanced,Upskill,5,4,96.79,2.91,93.33,2,36.25,2,0.8,0.19999999999999996,0.2,0.33,0.5164371428571429,Medium,Mixed,Afternoon
621,26,Other,Argentina,University,Employed,Web Dev,Intermediate,Upskill,26,1,98.32,4.07,127.77,13,109.2,34,0.038461538461538464,0.9615384615384616,0.82,0.35,0.6507498901098902,Short,Mixed,Afternoon
622,58,Female,Mexico,Basic,Unemployed,AI,Beginner,Upskill,44,30,62.27,4.82,151.54,5,56.28,43,0.6818181818181818,0.31818181818181823,0.61,0.99,0.5582283116883117,Medium,Video,Night
623,42,Male,Colombia,Basic,Student,Cybersecurity,Advanced,Hobby,34,29,16.36,3.4,162.77,13,8.96,56,0.8529411764705882,0.1470588235294118,0.82,0.49,0.731173781512605,Short,Mixed,Afternoon
624,60,Other,Mexico,Master,Unemployed,Cybersecurity,Beginner,Upskill,49,41,83.22,4.29,78.4,2,53.0,84,0.8367346938775511,0.16326530612244894,0.63,0.13,0.5863175510204082,Short,Video,Night
625,61,Other,Mexico,Basic,Employed,AI,Intermediate,Career Change,22,20,31.28,3.03,222.13,12,76.53,56,0.9090909090909091,0.09090909090909094,0.96,0.27,0.7844301298701298,Medium,Mixed,Morning
626,57,Male,Argentina,Intermediate,Student,AI,Beginner,Career Change,25,18,46.61,4.41,47.44,7,113.73,25,0.72,0.28,0.44,0.57,0.54722,Long,Video,Afternoon
627,59,Other,Argentina,Master,Employed,Web Dev,Intermediate,Upskill,29,6,77.18,2.86,264.0,1,31.8,22,0.20689655172413793,0.7931034482758621,0.38,0.26,0.3138575369458128,Medium,Video,Afternoon
628,25,Other,Spain,Master,Employed,AI,Intermediate,Career Change,5,1,66.52,4.57,127.61,6,89.98,27,0.2,0.8,0.67,0.5,0.45561142857142856,Long,Mixed,Night
629,60,Male,Colombia,Intermediate,Employed,Marketing,Advanced,Career Change,18,17,15.02,4.78,212.11,1,60.22,64,0.9444444444444444,0.05555555555555558,0.13,0.36,0.36080190476190477,Short,Mixed,Morning
630,23,Female,Colombia,Intermediate,Student,Marketing,Beginner,Upskill,46,37,10.07,3.99,217.19,12,27.12,61,0.8043478260869565,0.19565217391304346,0.25,0.92,0.568587204968944,Short,Video,Afternoon
631,39,Other,Mexico,Basic,Unemployed,Web Dev,Beginner,Hobby,6,1,57.97,4.08,165.17,7,57.5,49,0.16666666666666666,0.8333333333333334,0.93,0.51,0.50194,Short,Text,Afternoon
632,27,Female,Spain,Intermediate,Employed,Web Dev,Intermediate,Upskill,9,3,46.57,4.82,214.57,2,19.4,2,0.3333333333333333,0.6666666666666667,0.08,0.99,0.25199714285714286,Short,Mixed,Afternoon
633,23,Female,Spain,Master,Employed,Web Dev,Intermediate,Hobby,48,18,19.85,4.91,56.56,5,115.92,67,0.375,0.625,0.78,0.71,0.4153428571428572,Short,Mixed,Afternoon
634,46,Male,Spain,Intermediate,Unemployed,Cybersecurity,Intermediate,Upskill,18,11,17.08,3.33,78.24,8,49.78,10,0.6111111111111112,0.38888888888888884,0.68,0.29,0.5249219047619047,Short,Mixed,Morning
635,52,Female,Chile,Basic,Student,Data Science,Intermediate,Hobby,48,14,47.0,3.09,10.8,10,16.92,31,0.2916666666666667,0.7083333333333333,0.34,0.4,0.4637857142857143,Medium,Text,Morning
636,40,Female,Chile,University,Student,Cybersecurity,Beginner,Career Change,2,1,87.23,3.52,294.18,10,95.86,24,0.5,0.5,0.03,0.21,0.5447457142857143,Medium,Video,Afternoon
637,43,Male,Argentina,Basic,Student,Data Science,Advanced,Career Change,18,8,66.14,2.84,39.15,11,113.92,69,0.4444444444444444,0.5555555555555556,0.52,0.13,0.6053276190476191,Medium,Mixed,Morning
638,45,Male,Spain,Master,Employed,AI,Advanced,Career Change,45,16,91.7,2.72,281.27,12,98.58,65,0.35555555555555557,0.6444444444444444,0.2,0.82,0.5872095238095238,Medium,Video,Morning
639,47,Male,Spain,Basic,Unemployed,Marketing,Advanced,Upskill,5,0,94.68,2.96,172.4,2,66.82,32,0.0,1.0,0.27,0.46,0.2862171428571429,Medium,Mixed,Morning
640,45,Male,Argentina,Master,Employed,Data Science,Beginner,Upskill,31,10,22.88,2.54,172.22,3,10.69,20,0.3225806451612903,0.6774193548387097,0.34,0.96,0.2748199078341014,Short,Video,Morning
641,38,Male,Chile,Basic,Student,AI,Advanced,Hobby,29,19,54.91,2.68,206.91,2,93.04,25,0.6551724137931034,0.3448275862068966,0.49,0.23,0.44722886699507386,Medium,Video,Afternoon
642,50,Male,Argentina,University,Employed,Data Science,Intermediate,Upskill,1,0,25.51,4.68,185.87,9,14.64,34,0.0,1.0,0.52,0.17,0.3478771428571429,Short,Text,Night
643,39,Female,Mexico,Master,Employed,Cybersecurity,Advanced,Career Change,39,12,12.82,2.8,188.58,4,62.71,87,0.3076923076923077,0.6923076923076923,0.74,0.88,0.351661978021978,Short,Mixed,Morning
644,41,Female,Chile,Intermediate,Employed,Cybersecurity,Intermediate,Upskill,20,15,18.05,3.54,256.72,7,115.76,87,0.75,0.25,0.08,0.5,0.42710000000000004,Medium,Text,Morning
645,57,Female,Mexico,Master,Unemployed,Marketing,Intermediate,Hobby,23,17,66.08,3.39,237.73,4,16.11,68,0.7391304347826086,0.26086956521739135,0.24,0.74,0.4876134161490683,Long,Video,Night
646,41,Male,Spain,Master,Unemployed,Web Dev,Advanced,Career Change,18,16,44.66,3.54,18.13,7,54.17,89,0.8888888888888888,0.11111111111111116,0.7,0.78,0.6459866666666666,Medium,Text,Afternoon
647,31,Female,Chile,Intermediate,Student,AI,Advanced,Career Change,15,0,17.1,2.98,144.99,11,114.28,13,0.0,1.0,0.53,0.63,0.37591428571428576,Long,Video,Night
648,56,Male,Spain,Intermediate,Student,Data Science,Advanced,Hobby,13,1,54.13,4.62,250.42,2,72.61,31,0.07692307692307693,0.9230769230769231,0.49,0.62,0.272194065934066,Short,Video,Night
649,44,Other,Chile,Basic,Student,Cybersecurity,Beginner,Hobby,6,2,64.41,3.82,169.45,10,32.47,84,0.3333333333333333,0.6666666666666667,0.11,0.8,0.46510571428571434,Long,Video,Afternoon
650,47,Female,Spain,Intermediate,Unemployed,Data Science,Advanced,Hobby,49,15,72.06,4.69,90.66,12,39.33,20,0.30612244897959184,0.6938775510204082,0.97,0.44,0.6870995918367346,Long,Video,Morning
651,34,Female,Chile,Basic,Unemployed,AI,Beginner,Hobby,32,8,54.78,3.19,220.65,9,86.57,60,0.25,0.75,0.24,0.54,0.4254171428571429,Long,Mixed,Morning
652,56,Other,Argentina,Intermediate,Student,Marketing,Advanced,Upskill,33,0,95.08,4.79,177.11,13,103.04,13,0.0,1.0,0.68,0.27,0.6047314285714286,Long,Text,Afternoon
653,48,Female,Colombia,Basic,Student,Web Dev,Advanced,Career Change,24,9,34.08,3.8,74.14,10,27.54,62,0.375,0.625,0.98,0.44,0.5909457142857143,Long,Text,Morning
654,49,Other,Spain,University,Employed,AI,Advanced,Career Change,18,13,34.28,4.26,199.38,8,35.48,85,0.7222222222222222,0.2777777777777778,0.05,0.2,0.466655238095238,Long,Mixed,Afternoon
655,52,Male,Spain,Basic,Student,AI,Advanced,Career Change,43,10,82.2,4.47,155.37,7,18.24,14,0.23255813953488372,0.7674418604651163,0.28,0.44,0.4401674418604652,Medium,Video,Afternoon
656,32,Male,Colombia,University,Student,Data Science,Advanced,Career Change,29,17,27.55,3.28,188.06,4,52.21,49,0.5862068965517241,0.4137931034482759,0.11,0.86,0.3386763546798029,Medium,Video,Afternoon
657,28,Female,Argentina,Basic,Student,Cybersecurity,Advanced,Career Change,28,23,98.3,4.35,39.81,2,24.33,49,0.8214285714285714,0.1785714285714286,0.03,0.46,0.49188571428571426,Long,Text,Morning
658,26,Female,Argentina,Intermediate,Student,Web Dev,Advanced,Upskill,35,10,62.18,3.85,19.85,8,26.54,38,0.2857142857142857,0.7142857142857143,0.2,0.77,0.4215028571428572,Long,Text,Afternoon
659,32,Female,Argentina,Intermediate,Employed,Cybersecurity,Beginner,Career Change,19,15,85.25,2.89,93.85,2,88.94,68,0.7894736842105263,0.21052631578947367,0.25,0.54,0.5001992481203007,Short,Mixed,Morning
660,26,Male,Argentina,Master,Student,Web Dev,Intermediate,Hobby,35,20,22.8,2.63,189.62,1,101.19,5,0.5714285714285714,0.4285714285714286,0.53,0.61,0.34445714285714285,Long,Text,Afternoon
661,53,Male,Argentina,Master,Unemployed,Marketing,Beginner,Upskill,12,1,38.69,3.98,66.98,7,17.67,13,0.08333333333333333,0.9166666666666666,0.02,0.82,0.25638,Short,Text,Morning
662,63,Male,Spain,Basic,Unemployed,Data Science,Beginner,Hobby,6,2,18.08,3.14,32.29,8,78.92,33,0.3333333333333333,0.6666666666666667,1.0,0.1,0.5075885714285714,Long,Video,Afternoon
663,39,Female,Chile,Basic,Unemployed,Data Science,Advanced,Hobby,24,0,92.86,2.73,286.74,8,85.88,22,0.0,1.0,0.89,0.57,0.5351485714285714,Long,Video,Night
664,59,Male,Mexico,University,Employed,Web Dev,Advanced,Hobby,35,28,93.4,3.71,98.09,12,10.89,52,0.8,0.19999999999999996,0.4,0.42,0.7639428571428571,Medium,Mixed,Night
665,22,Other,Colombia,Intermediate,Student,Data Science,Intermediate,Upskill,33,29,56.82,3.91,9.52,5,96.82,39,0.8787878787878788,0.12121212121212122,0.19,0.43,0.5224192207792208,Medium,Text,Afternoon
666,45,Female,Argentina,Basic,Student,Web Dev,Beginner,Career Change,14,4,20.92,4.96,235.3,9,71.53,27,0.2857142857142857,0.7142857142857143,0.0,0.55,0.32041142857142857,Short,Video,Morning
667,64,Female,Chile,Basic,Employed,AI,Intermediate,Upskill,42,19,24.32,3.39,128.75,7,107.81,60,0.4523809523809524,0.5476190476190477,0.22,0.3,0.37835428571428575,Medium,Text,Morning
668,36,Female,Chile,Basic,Unemployed,Marketing,Advanced,Upskill,9,2,64.6,2.92,240.24,4,15.51,24,0.2222222222222222,0.7777777777777778,0.46,0.26,0.37358095238095235,Long,Text,Morning
669,33,Other,Chile,Basic,Employed,Marketing,Intermediate,Upskill,27,7,20.4,3.47,15.98,12,81.3,77,0.25925925925925924,0.7407407407407407,0.22,0.21,0.4197206349206349,Medium,Mixed,Morning
670,47,Other,Mexico,Basic,Student,Cybersecurity,Beginner,Career Change,22,2,27.15,3.66,271.39,12,117.86,39,0.09090909090909091,0.9090909090909091,0.9,0.95,0.5187155844155844,Short,Mixed,Afternoon
671,19,Female,Argentina,Master,Unemployed,Data Science,Beginner,Upskill,9,1,50.75,4.59,288.68,8,34.4,59,0.1111111111111111,0.8888888888888888,0.61,0.86,0.42826190476190473,Short,Text,Afternoon
672,57,Female,Mexico,Intermediate,Employed,Cybersecurity,Advanced,Upskill,45,18,55.8,2.66,118.26,8,21.29,16,0.4,0.6,0.43,0.97,0.48902857142857137,Short,Mixed,Morning
673,51,Male,Mexico,Basic,Employed,Marketing,Beginner,Hobby,9,7,77.01,4.91,216.77,6,104.83,24,0.7777777777777778,0.2222222222222222,0.29,0.7,0.5739247619047619,Long,Video,Morning
674,63,Female,Mexico,Basic,Unemployed,AI,Intermediate,Upskill,24,1,38.04,4.46,135.58,11,77.59,45,0.041666666666666664,0.9583333333333334,0.38,0.5,0.4002942857142857,Long,Video,Night
675,44,Other,Chile,Intermediate,Unemployed,Marketing,Intermediate,Upskill,28,7,42.66,4.0,255.34,1,65.29,51,0.25,0.75,0.73,0.38,0.3277485714285714,Short,Text,Afternoon
676,50,Female,Chile,Intermediate,Student,Marketing,Intermediate,Hobby,49,28,60.58,3.29,29.89,6,76.08,12,0.5714285714285714,0.4285714285714286,0.55,0.42,0.53116,Short,Mixed,Morning
677,63,Other,Colombia,Basic,Employed,AI,Advanced,Career Change,8,1,70.18,3.29,206.37,10,11.06,48,0.125,0.875,0.98,0.45,0.5881457142857143,Long,Text,Afternoon
678,53,Other,Chile,Master,Unemployed,Data Science,Intermediate,Career Change,39,25,18.5,2.81,127.26,6,57.98,29,0.6410256410256411,0.3589743589743589,0.66,0.19,0.48987912087912083,Medium,Text,Afternoon
679,48,Female,Colombia,University,Unemployed,Marketing,Intermediate,Hobby,38,22,47.59,2.68,85.73,11,85.25,57,0.5789473684210527,0.42105263157894735,0.71,0.11,0.6465784962406016,Short,Video,Morning
680,29,Male,Colombia,Basic,Student,Data Science,Advanced,Hobby,7,2,61.23,4.8,290.68,8,114.83,76,0.2857142857142857,0.7142857142857143,0.67,0.16,0.5136028571428571,Long,Text,Morning
681,41,Male,Chile,Master,Student,Web Dev,Advanced,Career Change,44,16,58.74,4.07,80.79,12,46.03,78,0.36363636363636365,0.6363636363636364,0.06,0.92,0.49571376623376623,Medium,Text,Morning
682,54,Other,Mexico,University,Unemployed,Marketing,Advanced,Upskill,9,6,94.2,4.78,66.76,13,87.58,30,0.6666666666666666,0.33333333333333337,0.95,0.15,0.8569714285714286,Medium,Video,Morning
683,22,Male,Spain,Intermediate,Employed,Web Dev,Intermediate,Career Change,13,11,72.12,4.11,268.16,7,77.28,66,0.8461538461538461,0.15384615384615385,0.99,0.34,0.7460861538461538,Medium,Video,Night
684,39,Male,Argentina,University,Employed,Web Dev,Advanced,Career Change,8,0,75.45,4.08,46.45,12,36.96,26,0.0,1.0,0.33,0.5,0.47404285714285715,Short,Mixed,Night
685,59,Other,Chile,Intermediate,Student,Cybersecurity,Intermediate,Hobby,49,28,62.48,4.9,199.8,8,42.84,37,0.5714285714285714,0.4285714285714286,0.41,0.37,0.5498171428571428,Short,Text,Morning
686,53,Male,Mexico,Master,Student,AI,Beginner,Hobby,26,11,28.47,2.97,42.06,7,53.85,11,0.4230769230769231,0.5769230769230769,0.77,0.76,0.48786307692307695,Medium,Video,Morning
